267	993.3379	1005.7948	99.8140	FS332 SL
268	992.1062	1006.7861	99.8107	FS334 B
269	993.4215	1005.9495	99.8016	FS336 UM
270	992.1712	1006.6467	99.8038	FS340 SL
271	991.8603	1006.5368	99.8326	FS353 TOOTH
272	994.7951	1005.7949	99.8507	FS354 UB
273	994.2250	1007.1227	99.8112	FS355 T
274	991.8649	1006.6383	99.8051	FS356 UB
276	992.1704	1005.9762	99.8091	FS357 SL
277	994.3991	1007.0442	99.8386	FS358 GB
278	994.1458	1007.3797	99.8152	FS359 UB
279	994.6069	1006.0161	99.8269	FS360 UB
280	993.6991	1006.4259	99.8208	FS361 R
281	991.9579	1006.2409	99.8291	FS362 B
282	991.8088	1006.6803	99.7999	FS362 B
283	993.7917	1006.3347	99.8178	FS363 SL
284	991.5831	1006.5086	99.8048	FS368 SL
285	991.7037	1006.5007	99.8042	FS369 UB
286	991.8207	1006.0435	99.8022	FS370 SL
287	993.7607	1006.2479	99.8104	FS371 UB
288	991.7502	1006.1829	99.8339	FS372 UB
289	994.8042	1005.8707	99.8089	FS374 UB
290	992.2693	1005.7084	99.7972	FS378 SL
291	994.2846	1007.3236	99.8022	FS380 UB
292	991.7826	1006.2263	99.8094	FS381 TOOTH
293	991.6176	1006.2228	99.8136	FS382 SL
294	994.7639	1005.7267	99.8202	FS383 SL
295	991.4372	1006.1795	99.8128	FS387 SL
296	994.9422	1006.5928	99.8356	FS388 UB
297	995.0326	1006.4861	99.8100	FS389 UB
298	991.9791	1005.8025	99.8250	FS390 SL/UB
299	991.9135	1005.7623	99.8342	FS391 SL
300	991.9746	1005.3401	99.8187	FS392 SL
301	991.6300	1005.4710	99.8496	FS396 UB
302	992.1469	1005.0556	99.8201	FS397 B
303	991.9336	1005.1116	99.8219	FS398 B/SL
304	991.5377	1006.0452	99.8071	FS399 SL
305	991.2396	1005.3975	99.8252	FS401 DB
306	993.4195	1005.3324	99.8000	FS422 UB
307	995.2018	1006.8703	99.7753	FS423 UB
308	991.2423	1005.5154	99.8148	FS425 TOOTH
309	991.3122	1005.5326	99.7977	FS426 SL
310	995.1670	1007.0044	99.7700	FS427 UB
311	993.2645	1005.4906	99.7943	FS428 UB
312	991.1694	1005.2627	99.7949	FS429 UB
313	992.0367	1006.8590	99.7363	FS430 UB
314	994.5480	1006.0444	99.7539	FS431 TOOTH
315	994.1826	1006.1007	99.7996	FS432 UB
316	992.5438	1003.6003	99.7789	FS433 B
317	991.5296	1005.2586	99.7704	FS434 UB
318	991.4467	1005.1614	99.7704	FS435 B
319	991.6714	1005.4073	99.7702	FS436 B
320	991.6508	1005.1314	99.7532	FS437 SL
321	992.2530	1005.0169	99.7869	FS438 SL
322	991.9431	1004.9759	99.7876	FS439 UB
323	992.6893	1003.5790	99.7648	FS440 SL
324	994.4474	1006.8911	99.7701	FS442 TOOTH
325	993.5117	1007.1698	99.7763	FS444 UB
326	993.2878	1005.3921	99.7685	FS445 UB
327	993.3578	1005.4625	99.7529	FS446 UB
328	993.5938	1005.4794	99.7519	FS447 SL
329	994.8405	1005.9822	99.7553	FS448 UB
330	993.2855	1006.3475	99.7521	FS449 DB
331	994.6576	1005.4890	99.7751	FS450 HB
332	993.0414	1006.4084	99.7498	FS452 SL
333	992.1339	1003.9671	99.7620	FS453 SL
334	994.1456	1005.7268	99.7776	FS454 UB
335	991.4903	1005.9785	99.7521	FS464 SL
336	992.0505	1003.7032	99.7736	FS466 UB
337	992.5852	1006.5140	99.7801	FS467 UB
338	992.5210	1006.5320	99.7488	FS468 SL
339	991.6551	1005.7425	99.7638	FS469 UB
340	993.8343	1006.4870	99.7805	FS470 SL
341	994.1770	1005.2492	99.7699	FS471 UB
342	994.2389	1004.6758	99.7606	FS472 SL
343	992.9848	1005.7483	99.7931	FS473 UB
344	991.9212	1005.4045	99.7530	FS474 B
345	992.6007	1006.2096	99.7846	FS475 B
346	992.8040	1005.5862	99.7672	FS476 UB
347	992.3599	1003.7931	99.7539	FS477 DB
348	993.9352	1004.5799	99.7549	FS483 S
349	992.4496	1004.3011	99.7910	FS484 UB
350	992.8099	1006.3457	99.7503	FS486 UB
351	994.1094	1004.3114	99.7622	FS487 UB
352	994.1048	1005.5107	99.7576	FS485 UB
353	992.6379	1006.2695	99.7447	FS488 SL
354	993.7011	1005.2029	99.7611	FS490 SL
355	992.5249	1005.5159	99.7377	FS489 UB
356	992.3691	1006.0685	99.7762	FS492 UB
357	992.2292	1005.8384	99.7759	FS493 SL
358	994.1766	1006.7168	99.7747	FS495 UB
359	992.1506	1004.2991	99.7839	FS496 UB
360	992.1480	1004.4183	99.7742	FS497 UB
361	992.5761	1005.6509	99.7444	FS503 SL
362	993.6104	1005.0745	99.7967	FS505 UB
363	991.6682	1006.1567	99.7830	FS507 UB
364	991.4648	1006.2852	99.7847	FS508 TOOTH
365	993.6927	1004.4857	99.7635	FS514 UB
366	992.1470	1004.2092	99.7469	FS515 DB
367	993.4483	1004.1390	99.7878	FS517 DB
368	993.5752	1004.1889	99.7638	FS518 B
369	992.2058	1006.1365	99.7346	FS519 UB
370	993.0580	1004.2881	99.7828	FS520 UB
371	992.5288	1004.3389	99.7681	FS521 SL
372	992.9321	1004.0973	99.7820	FS536 SL
373	992.2891	1004.7561	99.7815	FS540 B
374	993.1485	1004.8766	99.7637	FS542 UB
375	992.7795	1004.3115	99.7638	FS559 TOOTH
376	992.3624	1006.0765	99.7358	FS560 UB
377	993.5138	1003.8827	99.7914	FS561 B
378	993.0509	1003.4306	99.7636	FS562 B
379	993.5756	1004.0037	99.7555	FS563 SL
380	993.6412	1003.9196	99.7548	FS564 UB
381	993.7364	1003.8643	99.7621	FS565 UB
382	992.8344	1005.1078	99.7734	FS566 SL
383	992.7581	1003.3989	99.7572	FS568 UB
384	993.8652	1003.7868	99.7932	FS569 UB
385	993.3868	1004.9818	99.7761	FS570 UB
386	993.8020	1003.5442	99.7656	FS571 UB
387	993.3561	1004.0856	99.7818	FS575 TOOTH
388	993.7344	1003.7064	99.7579	FS584 TOOTH/SL
389	993.2610	1003.0081	99.7387	FS596 UB
390	991.6386	1005.1686	99.7419	FS597 UB
391	993.1083	1006.4070	99.7470	FS598 UB
392	991.0902	1005.3058	99.7152	FS599 UB
393	991.6354	1006.5921	99.6883	FS600 UB
394	993.3282	1003.2241	99.7164	FS601 SL
395	992.7972	1004.4755	99.7076	FS602 SL
396	992.3287	1003.7067	99.7425	FS603 B
397	993.5002	1003.8603	99.7518	FS604 B
398	993.0151	1006.6146	99.7335	FS605 UB
399	992.0118	1006.5339	99.6973	FS606 UB
400	993.9033	1003.9784	99.7165	FS607 UB
401	991.8899	1006.2189	99.6932	FS608 B
402	993.5649	1003.7142	99.6924	FS611 UB
403	993.6708	1003.3475	99.7135	FS612 UB
404	993.4543	1006.9401	99.7267	FS613 B
405	991.8516	1004.8058	99.6990	FS614 B
406	992.3944	1004.7553	99.7395	FS615 UB
407	993.1413	1003.3195	99.7449	FS616 SL
408	993.0882	1003.3475	99.7550	FS617 UB
409	992.2836	1003.2935	99.7351	FS618 UB
410	991.2574	1005.7788	99.7391	FS619 R
411	992.4259	1006.0278	99.7012	FS620 UB
412	992.7198	1003.2918	99.7525	FS621 SL
413	991.2411	1005.5138	99.7322	FS622 TOOTH
414	992.4771	1006.3428	99.7176	FS623 UB
415	993.1059	1003.3615	99.7164	FS624 UB
416	993.4336	1004.3381	99.7093	FS625 SL
417	992.5786	1006.3233	99.6949	FS626 UB
418	992.5268	1004.4738	99.7037	FS627 SL
419	991.9349	1003.5947	99.7265	FS628 UB
420	993.7979	1004.1993	99.7139	FS629 UB
421	992.4334	1004.4140	99.7059	FS630 GB
422	992.0274	1003.7953	99.7351	FS631 B
423	992.5208	1006.0343	99.7009	FS632 TOOTH
424	992.3751	1005.5993	99.7103	FS637 TOOTH
425	993.1672	1004.6766	99.7183	FS640 SL
426	992.2032	1005.0143	99.6888	FS641 SL
427	991.9842	1005.3549	99.7314	FS642 SL
428	991.9880	1005.3245	99.7313	FS643 UB
429	992.1621	1005.2433	99.7233	FS644 UB
430	993.2748	1003.9313	99.7128	FS645 UB
431	992.1851	1003.7079	99.7299	FS646 SL
432	992.4020	1005.3802	99.6991	FS647 UB
433	993.6653	1006.3647	99.7390	FS648 TOOTH
434	991.9935	1003.6997	99.7065	FS649 UB
435	993.1198	1003.3445	99.6936	FS655 TOOTH
436	993.3076	1003.5379	99.6900	FS656 UB
437	991.8650	1003.5352	99.6987	FS660 DB
438	993.8460	1006.4156	99.7078	FS671 B
439	993.4561	1005.0403	99.7069	FS672 SL
440	994.2690	1006.6252	99.7065	FS695 UB
441	992.5003	1003.8493	99.7370	FS698 UB
442	994.3480	1005.5623	99.7218	FS699 B
443	993.2312	1006.5513	99.7010	FS700 UB
444	994.2667	1007.2462	99.6974	FS701 SL
445	993.9764	1007.2814	99.7176	FS702 B
446	994.2854	1006.2653	99.6933	FS703 UB
447	994.0066	1006.0977	99.6976	FS705 UB
448	993.5124	1007.4382	99.7255	FS706 R
449	993.7034	1007.4179	99.7251	FS707 SL
450	992.4852	1003.6857	99.7085	FS708 UB
451	994.9524	1006.3733	99.6889	FS709 F
452	994.4662	1006.0783	99.6889	FS710 UB
453	992.6413	1003.8175	99.7169	FS711 B
454	992.1041	1004.1066	99.7077	FS716 UB
455	992.8867	1005.4810	99.7003	FS721 UB
456	993.3930	1006.9233	99.7085	FS734 UB
457	993.4950	1006.9783	99.7085	FS735 UB
458	993.2006	1004.0809	99.6849	FS737 UB
459	993.1739	1006.2867	99.6780	FS748 UB
460	994.4426	1005.3872	99.6549	FS749 UB
461	994.3985	1005.4994	99.6543	FS750 UB
462	993.8764	1003.9174	99.6395	FS751 UB
463	993.7327	1003.9335	99.6380	FS752 UB
464	993.4878	1005.6780	99.6867	FS753 UB
465	991.5832	1005.4361	99.6455	FS754 UB
466	992.2551	1005.3091	99.6912	FS757 UB
467	992.0370	1006.1471	99.6470	FS758 UB
468	994.0949	1005.6888	99.6454	FS759 UB
469	993.6104	1005.5599	99.6848	FS760 SLAG
470	992.1042	1006.1196	99.6468	FS761 UB
471	992.2579	1005.2955	99.6808	FS762 UB
472	993.3937	1006.2727	99.6802	FS764 UB
473	993.3704	1006.1602	99.6805	FS765 UB
474	993.6170	1003.7627	99.6391	FS766 R
475	992.9045	1006.0578	99.6499	FS767 BA
476	993.2765	1003.6907	99.6806	FS768 UB
477	992.7070	1006.1806	99.6560	FS769 UB
478	992.9199	1005.9057	99.6678	FS770 B
479	993.6909	1006.3195	99.6669	FS771 SL
480	992.9707	1003.7558	99.6630	FS772 UM
481	993.1888	1004.4933	99.6741	FS773 UB
482	992.9238	1005.6735	99.6679	FS774 UB
483	992.3465	1004.1155	99.6734	FS775 SL
484	993.3963	1004.8270	99.6710	FS776 HB
485	994.0519	1004.8893	99.6619	FS778 SL
486	992.6040	1005.6545	99.6956	FS781 SL
487	992.8010	1003.2287	99.6961	FS782 B
488	994.0543	1005.0172	99.6595	FS784 SL
489	994.0757	1004.6313	99.6619	FS785 SL
490	991.2546	1004.9310	99.6676	FS786 R
491	993.5345	1006.6148	99.6606	FS787 UB
492	992.1793	1005.7714	99.6493	FS788 UB
493	991.9002	1004.8282	99.6518	FS789 R
494	992.4374	1004.0734	99.6747	FS790 UB
495	992.6159	1003.1037	99.6838	FS792 UB
496	993.9173	1006.7814	99.6621	FS799 UB
497	992.9051	1003.1671	99.6613	FS803 B
498	993.0344	1003.2338	99.6622	FS804 UB
499	991.6214	1006.0756	99.6430	FS805 DB
500	993.2080	1003.4756	99.6568	FS813 UB
501	993.2534	1003.5842	99.6476	FS814 SL
502	994.0293	1005.8368	99.6599	FS815 UB
503	993.6332	1003.2746	99.6506	FS816 SL
504	993.5185	1006.7386	99.6685	FS818 UB
505	993.6872	1003.4618	99.6637	FS820 UB
506	993.3893	1006.9886	99.6763	FS825 UB
507	993.1406	1003.0818	99.6881	FS826 UB
508	993.1567	1002.9696	99.6788	FS833 UB
509	994.4672	1005.9838	99.6589	FS834 UB
510	993.1701	1007.0417	99.6777	FS835 UB
511	993.2931	1003.0060	99.6726	FS836 B
512	993.3567	1003.2367	99.6722	FS837 B
513	992.6925	1004.2627	99.7046	FS838 B
514	992.8977	1004.0982	99.6937	FS841 BA
515	992.5969	1004.3763	99.6863	FS843 B
516	992.6400	1003.4764	99.6631	FS848 T
517	991.8772	1003.7335	99.6566	FS849 UB
518	993.4255	1002.8346	99.6473	FS851 UB
519	992.4864	1003.4783	99.6491	FS852 UB
520	992.4099	1003.6444	99.6575	FS853 METAL DECORATION
521	992.9722	1004.5641	99.6690	FS854 UB
522	992.6893	1003.6468	99.6707	FS855 UB
523	992.3461	1003.3866	99.6589	FS857 UB
524	994.7334	1006.6461	99.6812	FS877 UB
525	994.5507	1006.7302	99.6658	FS878 UB
526	994.6121	1006.8178	99.6656	FS879 T
527	993.7526	1006.1253	99.6154	FS894 UB
528	992.4112	1004.7436	99.6257	FS895 UB MANDIBLE
529	992.5696	1004.4473	99.6517	FS896 SL
530	991.3859	1005.7357	99.5839	FS897 B
531	992.3476	1004.5824	99.6327	FS898 UB
532	993.0317	1003.5916	99.6381	FS899 T
533	991.9442	1003.9891	99.6286	FS900 UB SCAPULA
534	993.4488	1006.1841	99.5930	FS901 UB
535	992.1012	1004.2074	99.6331	FS902 UB
536	991.6846	1005.3160	99.6215	FS903 SL
538	991.8969	1006.1944	99.6327	FS905 NAIL
539	992.8790	1003.6224	99.6279	FS906 SL
540	993.1690	1003.7839	99.6068	FS904 UB
541	993.2992	1006.4334	99.6056	FS909 UB HORN
542	992.6171	1004.3477	99.6155	FS913 UB
543	992.8862	1004.8127	99.6627	FS914 UB
544	992.0159	1003.9504	99.6126	FS915 UB
545	994.0517	1005.0872	99.5863	FS916 UB
546	992.8438	1004.3566	99.6197	FS920 UB
547	993.7863	1003.4932	99.6470	FS926 UB
548	994.3527	1005.1420	99.6090	FS927 UB
549	993.5947	1003.5384	99.6167	FS928 B
550	991.9255	1004.6507	99.6131	FS932 SL
551	993.6882	1003.7225	99.6200	FS933 DB
552	993.5434	1006.6635	99.6319	FS934 UB
553	993.3713	1006.8308	99.6274	FS935 UB
554	994.1639	1005.8426	99.6259	FS936 UB
555	992.1070	1005.7038	99.6162	FS937 UB
556	993.1534	1006.9541	99.6520	FS938 UB
557	991.8359	1004.6749	99.6019	FS939 SL
558	992.9493	1004.5799	99.6022	FS940 UB
